date,time,record_identifier,intensity_rating,name
19900928,0,NA,HU,EP191990
19900928,600,NA,HU,EP191990
19900928,1200,NA,HU,EP191990
19900928,1800,NA,HU,EP191990
19900929,0,NA,HU,EP191990
19900929,600,NA,TS,EP191990
19900929,1200,NA,TS,EP191990
19900929,1800,NA,TS,EP191990
19900930,0,NA,TS,EP191990
19900930,600,NA,TD,EP191990
19900930,1200,NA,TD,EP191990
19900930,1800,NA,TD,EP191990
19901001,0,NA,TD,EP191990
19901001,600,NA,TD,EP191990
19901001,1200,NA,TD,EP191990
19901001,1800,NA,TD,EP191990
19901002,0,NA,TD,EP191990
19900928,1800,NA,TD,EP201990
19900929,0,NA,TD,EP201990
19900929,600,NA,TD,EP201990
19900929,1200,NA,TD,EP201990
19900929,1800,NA,TS,EP201990
19900930,0,NA,TS,EP201990
19900930,600,NA,HU,EP201990
19900930,1200,NA,HU,EP201990
19900930,1800,NA,TS,EP201990
19901001,0,NA,TS,EP201990
19901001,600,NA,TS,EP201990
19901001,1200,NA,TD,EP201990
19901001,1800,NA,TD,EP201990
19900927,0,NA,TD,EP211990
19900927,600,NA,TD,EP211990
19900927,1200,NA,TD,EP211990
19900927,1800,NA,TD,EP211990
19900928,0,NA,TD,EP211990
19900928,600,NA,TD,EP211990
19900928,1200,NA,TD,EP211990
19900928,1800,NA,TD,EP211990
19900929,0,NA,TD,EP211990
19900929,600,NA,TD,EP211990
19900929,1200,NA,TD,EP211990
19900929,1800,NA,TD,EP211990
19900930,0,NA,TD,EP211990
19900930,600,NA,TS,EP211990
19900930,1200,NA,TS,EP211990
19900930,1800,NA,TS,EP211990
19901001,0,NA,TS,EP211990
19901001,600,NA,TS,EP211990
19901001,1200,NA,TS,EP211990
19901001,1800,NA,TS,EP211990
19901002,0,NA,TS,EP211990
19901002,600,NA,TS,EP211990
19901002,1200,NA,TS,EP211990
19901002,1800,NA,TS,EP211990
19901002,1900,NA,TS,EP211990
19901003,0,NA,TD,EP211990
19901009,0,NA,TD,EP221990
19901009,600,NA,TD,EP221990
19901009,1200,NA,TD,EP221990
19901009,1800,NA,TD,EP221990
19901010,0,NA,TS,EP221990
19901010,600,NA,TS,EP221990
19901010,1200,NA,TS,EP221990
19901010,1800,NA,TS,EP221990
19901011,0,NA,TS,EP221990
19901011,600,NA,TS,EP221990
19901011,1200,NA,TS,EP221990
19901011,1800,NA,TS,EP221990
19901012,0,NA,TS,EP221990
19901012,600,NA,TS,EP221990
19901012,1200,NA,TS,EP221990
19901012,1800,NA,TS,EP221990
19901013,0,NA,TS,EP221990
19901013,600,NA,TS,EP221990
19901013,1200,NA,TS,EP221990
19901013,1800,NA,TD,EP221990
19901014,0,NA,TD,EP221990
19901014,600,NA,TD,EP221990
19901014,1200,NA,TD,EP221990
19901014,1800,NA,TD,EP221990
19901016,0,NA,TD,EP231990
19901016,600,NA,TD,EP231990
19901016,1200,NA,TD,EP231990
19901016,1800,NA,TD,EP231990
19901017,0,NA,TD,EP231990
19901017,600,NA,TD,EP231990
19901017,1200,NA,TS,EP231990
19901017,1800,NA,TS,EP231990
19901018,0,NA,TS,EP231990
19901018,600,NA,TS,EP231990
19901018,1200,NA,HU,EP231990
19901018,1800,NA,HU,EP231990
19901019,0,NA,HU,EP231990
19901019,600,NA,HU,EP231990
19901019,1200,NA,HU,EP231990
19901019,1800,NA,HU,EP231990
19901020,0,NA,HU,EP231990
19901020,600,NA,HU,EP231990
19901020,1200,NA,HU,EP231990
19901020,1800,NA,HU,EP231990
19901021,0,NA,HU,EP231990
19901021,600,NA,HU,EP231990
19901021,1200,NA,HU,EP231990
19901021,1800,NA,HU,EP231990
19901022,0,NA,HU,EP231990
19901022,600,NA,HU,EP231990
19901022,1200,NA,HU,EP231990
19901022,1800,NA,HU,EP231990
19901023,0,NA,HU,EP231990
19901023,600,NA,HU,EP231990
19901023,1200,NA,HU,EP231990
19901023,1800,NA,HU,EP231990
19901024,0,NA,HU,EP231990
19901024,600,NA,HU,EP231990
19901024,1200,NA,HU,EP231990
19901024,1800,NA,HU,EP231990
19901025,0,NA,HU,EP231990
19901025,600,NA,HU,EP231990
19901025,1200,NA,HU,EP231990
19901025,1800,NA,HU,EP231990
19901026,0,NA,HU,EP231990
19901026,600,NA,HU,EP231990
19901026,1200,NA,HU,EP231990
19901026,1800,NA,HU,EP231990
19901027,0,NA,HU,EP231990
19901027,600,NA,HU,EP231990
19901027,1200,NA,HU,EP231990
19901027,1800,NA,HU,EP231990
19901028,0,NA,HU,EP231990
19901028,600,NA,HU,EP231990
19901028,1200,NA,HU,EP231990
19901028,1800,NA,HU,EP231990
19901029,0,NA,HU,EP231990
19901029,600,NA,HU,EP231990
19901029,1200,NA,HU,EP231990
19901029,1800,NA,TS,EP231990
19901030,0,NA,TS,EP231990
19901030,600,NA,TS,EP231990
19901030,1200,NA,TS,EP231990
19901030,1800,NA,TS,EP231990
19901031,0,NA,TS,EP231990
19901031,600,NA,TS,EP231990
19901031,1200,NA,TD,EP231990
19901031,1800,NA,TD,EP231990
19901101,0,NA,TD,EP231990
19901101,600,NA,TD,EP231990
19901101,1200,NA,TD,EP231990
19901021,1800,NA,TD,EP241990
19901022,0,NA,TD,EP241990
19901022,600,NA,TD,EP241990
19901022,1200,NA,TD,EP241990
19901022,1800,NA,TD,EP241990
19901023,0,NA,TS,EP241990
19901023,600,NA,TS,EP241990
19901023,1200,NA,TS,EP241990
19901023,1800,NA,TS,EP241990
19901024,0,NA,TS,EP241990
19901024,600,NA,TS,EP241990
19901024,1200,NA,TS,EP241990
19901024,1800,NA,TS,EP241990
19901025,0,NA,TS,EP241990
19901025,600,NA,TS,EP241990
19901025,1200,NA,HU,EP241990
19901025,1800,NA,HU,EP241990
19901026,0,NA,HU,EP241990
19901026,600,NA,HU,EP241990
19901026,1200,NA,HU,EP241990
19901026,1800,NA,HU,EP241990
19901027,0,NA,HU,EP241990
19901027,600,NA,HU,EP241990
19901027,1200,NA,HU,EP241990
19901027,1800,NA,TS,EP241990
19901028,0,NA,TS,EP241990
19901028,600,NA,TS,EP241990
19901028,1200,NA,TS,EP241990
19901028,1800,NA,TS,EP241990
19901029,0,NA,TS,EP241990
19901029,600,NA,TS,EP241990
19901029,1200,NA,TS,EP241990
19901029,1800,NA,TS,EP241990
19901030,0,NA,TS,EP241990
19901030,600,NA,TD,EP241990
19901030,1200,NA,TD,EP241990
19901030,1800,NA,TD,EP241990
19901031,0,NA,TD,EP241990
19901031,600,NA,TD,EP241990
19901031,1200,NA,TD,EP241990
19901031,1800,NA,TD,EP241990
19910516,600,NA,TD,EP011991
19910516,1200,NA,TD,EP011991
19910516,1800,NA,TD,EP011991
19910517,0,NA,TS,EP011991
19910517,600,NA,TS,EP011991
19910517,1200,NA,TS,EP011991
19910517,1800,NA,TS,EP011991
19910518,0,NA,TS,EP011991
19910518,600,NA,TS,EP011991
19910518,1200,NA,TS,EP011991
19910518,1800,NA,TS,EP011991
19910519,0,NA,TS,EP011991
19910519,600,NA,TS,EP011991
19910519,1200,NA,TS,EP011991
19910519,1800,NA,TD,EP011991
19910520,0,NA,TD,EP011991
19910614,1800,NA,TD,EP021991
19910615,0,NA,TD,EP021991
19910615,600,NA,TD,EP021991
19910615,1200,NA,TD,EP021991
19910615,1800,NA,TD,EP021991
19910616,0,NA,TD,EP021991
19910616,600,NA,TD,EP021991
19910616,1200,NA,TD,EP021991
19910616,1800,NA,TD,EP021991
19910617,0,NA,TS,EP021991
19910617,600,NA,TS,EP021991
19910617,1200,NA,TS,EP021991
19910617,1800,NA,TS,EP021991
19910618,0,NA,TS,EP021991
19910618,600,NA,TS,EP021991
19910618,1200,NA,TS,EP021991
19910618,1800,NA,TS,EP021991
19910619,0,NA,TS,EP021991
19910619,600,NA,TS,EP021991
19910619,1200,NA,TS,EP021991
19910619,1800,NA,TS,EP021991
19910620,0,NA,TS,EP021991
19910620,600,NA,TS,EP021991
19910620,1200,NA,TS,EP021991
19910620,1800,NA,TS,EP021991
19910621,0,NA,TS,EP021991
19910621,600,NA,TS,EP021991
19910621,1200,NA,TD,EP021991
19910621,1800,NA,TD,EP021991
19910622,0,NA,TD,EP021991
19910616,1200,NA,TD,EP031991
19910616,1800,NA,TD,EP031991
19910617,0,NA,TS,EP031991
19910617,600,NA,TS,EP031991
19910617,1200,NA,TS,EP031991
19910617,1800,NA,TS,EP031991
19910618,0,NA,TS,EP031991
19910618,600,NA,TS,EP031991
19910618,1200,NA,TS,EP031991
19910618,1800,NA,HU,EP031991
19910619,0,NA,HU,EP031991
19910619,600,NA,HU,EP031991
